id,title,genre,vote_average,vote_count,runtime,release_date,revenue,popularity
277519,Z Storm,Crime,5.8,5,92,2014-06-19,0,0.542814
78381,Twixt,Horror,5,85,84,2011-09-10,0,5.060656
164372,The Snow Queen,Animation,5.1,47,76,2012-10-11,12400000,5.33861
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,Family,6.5,4,53,2014-07-21,0,1.874783
8879,Pale Rider,Romance,7,251,115,1985-06-28,41410568,14.574995
13001,Stargate: The Ark of Truth,Adventure,6.9,140,97,2008-03-11,8900000,8.591387
9571,Dazed and Confused,Comedy,7.4,583,102,1993-09-24,7993039,26.181753
13649,High School Musical 2,Comedy,6.1,843,104,2007-08-17,7000000,21.01755
325373,Two Lovers and a Bear,Drama,6.8,27,96,2016-10-02,0,3.139294
334527,Criminal Activities,Thriller,5.8,110,94,2015-11-20,0,6.665164
2211,Aimee & Jaguar,Drama,6.3,20,125,1999-02-10,0,2.832628
13919,The Chumscrubber,Comedy,6.7,62,108,2005-06-08,0,3.528643
14576,Shade,Action,6.1,73,101,2003-05-18,0,4.665309
82505,House at the End of the Street,Horror,5.6,555,101,2012-09-21,44287131,25.613197
46738,Incendies,Drama,7.9,479,130,2010-09-04,7103838,21.285206
38970,"Remember Me, My Love",Drama,5.8,44,125,2003-02-11,0,4.240495
41009,Perrier’s Bounty,Action,5.1,24,88,2009-09-11,0,3.810943
7347,Elite Squad,Drama,7.8,504,115,2007-10-12,0,23.604936
250546,Annabelle,Horror,5.6,1517,99,2014-10-02,255273813,60.225219
38415,Bran Nue Dae,Comedy,5.2,6,82,2009-08-09,7,0.050456
650,Boyz n the Hood,Crime,7.4,364,112,1991-07-12,57504069,17.705671
16620,La Bamba,Drama,6.8,116,108,1987-07-24,54215416,6.847099
25113,The Four Seasons,Comedy,6.3,16,107,1981-05-22,0,8.067702
11033,Dressed to Kill,Horror,6.8,157,105,1980-06-25,31899000,11.208769
34723,The Adventures of Huck Finn,Action,6.2,42,108,1993-04-02,0,2.163683
9430,Go,Crime,7,196,98,1999-04-09,28451622,11.142389
8998,Friends with Money,Comedy,5.1,128,88,2006-09-07,13368437,11.885221
10514,The Andromeda Strain,Science Fiction,7,190,131,1971-03-12,12376563,12.524953
10496,Bats,Horror,4.1,35,91,1999-10-22,10,1.537859
1591,Nowhere in Africa,Drama,7,32,140,2001-12-11,0,3.481517
76025,Shame,Drama,7,875,100,2011-10-02,17693675,40.688426
4836,Layer Cake,Drama,7,559,105,2004-09-30,11850214,24.0034
14631,The Work and the Glory II: American Zion,Drama,8,6,100,2005-10-21,2025032,2.639106
87499,The East,Drama,6.5,305,116,2013-05-31,2401510,16.574756
18923,A Home at the End of the World,Romance,6.8,45,96,2004-07-23,1548955,5.483531
26665,Aberdeen,Drama,7,6,113,2000-07-05,0,1.068819
28089,The Messenger,Drama,7.1,119,113,2009-11-13,1521261,8.432401
62255,Tracker,Action,6,16,102,2010-05-20,0,2.074295
5708,Control,Drama,7.5,200,121,2007-09-26,8159508,11.357474
218,The Terminator,Action,7.3,4128,108,1984-10-26,78371200,74.234793
338,"Good bye, Lenin!",Comedy,7.4,586,121,2003-02-09,79384880,11.086001
21641,The Damned United,Drama,7.2,152,97,2009-03-27,0,13.409125
10925,The Return of the Living Dead,Comedy,7.3,267,91,1985-05-15,14237000,14.961629
2293,Mallrats,Romance,6.8,392,94,1995-10-20,2122561,16.139771
621,Grease,Romance,7.2,1581,110,1978-07-07,181813770,67.608041
792,Platoon,Drama,7.5,1205,120,1986-12-18,138530565,49.802914
1777,Fahrenheit 9/11,Documentary,6.8,397,122,2004-06-25,119114517,16.20985
642,Butch Cassidy and the Sundance Kid,History,7.4,650,110,1969-09-23,102308889,24.499996
433,Mary Poppins,Comedy,7.4,1183,139,1964-08-27,102272727,59.961523
16619,Ordinary People,Drama,7.4,145,124,1980-09-19,0,12.541983
1725,West Side Story,Crime,7,389,152,1961-10-18,43656822,23.431117
11977,Caddyshack,Comedy,6.6,365,98,1980-07-25,39846344,15.929648
20322,The Brothers,Comedy,6.5,10,106,2001-03-23,0,3.029944
16158,The Wood,Comedy,7.1,34,106,1999-07-16,25059640,5.537646
629,The Usual Suspects,Drama,8.1,3254,106,1995-07-19,23341568,64.025031
10160,A Nightmare on Elm Street 5: The Dream Child,Horror,5.5,245,89,1989-08-11,22168359,12.654051
11452,National Lampoon’s Van Wilder,Comedy,5.9,858,92,2002-03-29,38275483,35.108498
12163,The Wrestler,Drama,7.3,1000,109,2008-09-07,44703995,40.196514
32275,Duel in the Sun,Western,6.2,37,144,1946-12-31,20400000,7.60445
13785,Best in Show,Comedy,6.7,166,90,2000-09-19,0,10.982255
1103,Escape from New York,Science Fiction,6.9,703,99,1981-05-22,50244700,24.351305
36739,School Daze,Comedy,6.2,26,121,1988-02-12,0,3.159574
14144,Daddy Day Camp,Comedy,4.4,91,89,2007-08-08,18197398,12.601677
10622,Mr. Nice Guy,Crime,6.3,128,113,1997-01-31,18814720,7.077505
13370,A Mighty Wind,Comedy,6.6,74,91,2003-04-16,18750246,4.053017
11191,Mystic Pizza,Comedy,5.9,123,104,1988-10-13,0,6.379933
10215,Sliding Doors,Comedy,6.5,354,99,1998-04-23,58000000,15.639016
25066,Tales from the Hood,Crime,5.4,32,98,1995-05-24,12000000,3.89204
1523,The Last King of Scotland,Drama,7.4,558,121,2006-09-01,48027970,26.286954
11361,Halloween 5: The Revenge of Michael Myers,Horror,5.2,183,96,1989-10-12,11642254,8.008844
92591,Bernie,Comedy,6.5,320,100,2012-04-27,9206470,12.68514
57612,Dolphins and Whales: Tribes of the Ocean,Documentary,8,3,42,2008-02-15,7518876,0.041651
12509,Pollock,Drama,6.6,91,122,2000-09-06,0,8.483531
15256,200 Cigarettes,Comedy,6.1,44,101,1999-02-26,6852450,3.561198
83686,The Words,Drama,6.4,379,96,2012-09-07,13231461,14.988746
80304,Casa De Mi Padre,Comedy,5.5,103,84,2012-03-15,0,5.754416
28053,City Island,Drama,6.9,113,104,2009-03-06,6670712,6.497285
67913,The Guard,Action,6.8,372,96,2011-07-07,19560274,19.411141
13991,College,Comedy,4.8,48,94,2008-08-28,6230276,7.034618
1443,The Virgin Suicides,Drama,7.1,817,97,1999-04-21,10409377,26.218912
8545,Little Voice,Comedy,6.6,61,97,1998-11-05,0,4.647547
19556,Miss March,Comedy,5.4,77,89,2009-03-13,0,9.371534
231576,Wish I Was Here,Drama,6.4,300,120,2014-01-18,5483299,15.015271
16172,Simply Irresistible,Comedy,5.5,52,95,1999-02-05,4398989,5.696491
13403,Hedwig and the Angry Inch,Comedy,7.4,80,95,2001-07-20,0,4.25422
15797,Only the Strong,Action,6.9,29,99,1993-08-27,3283371,5.411243
347764,Goddess of Love,Mystery,6.2,9,96,2015-08-31,0,1.273773
13537,Shattered Glass,Drama,6.6,111,94,2003-11-14,2944752,6.27257
20794,Novocaine,Comedy,6,44,95,2001-11-23,2025238,4.148253
31064,The Business of Strangers,Drama,5.7,19,84,2001-01-19,0,1.369649
576,The Wild Bunch,Adventure,7.6,259,145,1969-06-17,638641,14.970654
13990,The Wackness,Drama,6.2,94,99,2008-07-03,2899975,7.161051
11583,The First Great Train Robbery,Thriller,6.6,74,110,1979-01-25,0,12.434688
18602,Morvern Callar,Drama,7.2,34,97,2002-01-01,0,2.507912
27549,Beastmaster 2: Through the Portal of Time,Action,4.6,17,107,1991-06-08,869325,1.478505
59728,The 5th Quarter,Drama,4.7,12,97,2011-03-25,399611,0.215464
10930,The Flower of Evil,Drama,5.7,10,104,2003-02-09,0,1.229667
32395,The Greatest,Drama,6.2,34,99,2009-01-17,0,6.903186
58882,Snow Flower and the Secret Fan,Drama,5.3,22,104,2011-07-15,1332231,2.260315
7547,Come Early Morning,Drama,5.9,10,97,2006-01-10,0,3.427061
35944,Lucky Break,Action,6.5,11,107,2001-08-24,0,0.669169
42222,Julia,Drama,6.3,30,117,1977-10-02,0,6.077735
13827,"Surfer, Dude",Comedy,4.7,25,85,2008-09-05,69497,2.404626
44260,Lake of Fire,Documentary,8,10,152,2006-09-09,25,0.475748
9282,11:14,Crime,6.8,206,86,2003-05-16,0,15.048067
38940,Men of War,Action,5.4,29,103,1994-09-04,0,1.734764
35689,Don McKay,Crime,5.4,21,87,2009-04-24,0,1.496454
97614,Deadfall,Crime,5.6,224,95,2012-11-08,66351,10.19041
37206,A Shine of Rainbows,Drama,6.3,14,101,2009-10-01,0,12.099486
58626,The Hit List,Action,5.2,73,90,2011-04-02,0,4.957014
183894,Emma,Romance,7.6,38,240,2009-10-11,0,2.135689
837,Videodrome,Horror,7.1,454,87,1983-02-04,2120439,18.119265
1555,The Spanish Apartment,Drama,7,266,122,2002-05-17,3897799,13.034602
244783,Song One,Drama,5.5,87,86,2014-01-20,32251,6.349218
16564,Winter in Wartime,Drama,6.8,66,103,2008-11-17,530048,5.013575
168027,Freaky Deaky,Comedy,4.9,18,90,2012-04-22,0,4.448353
3482,The Train,Action,7.2,72,133,1964-09-21,6800000,4.49029
135595,Trade Of Innocents,Drama,5.5,12,91,2012-09-27,0,2.204138
8982,The Protector,Action,6.8,167,108,2005-08-11,27165581,11.81832
89861,Stiff Upper Lips,Comedy,10,1,99,1998-06-12,0,0.356495
455,Bend It Like Beckham,Comedy,6.2,578,112,2002-04-11,76578641,22.054546
57022,Sunshine State,Drama,6,10,141,2002-06-21,0,4.245123
14351,Crossover,Action,4.2,10,95,2006-09-01,7000000,3.201886
147767,Khiladi 786,Action,4.7,11,139,2012-12-07,126,0.114342
10664,[REC]²,Thriller,6.4,489,85,2009-09-15,18469680,22.341462
55567,Standing Ovation,Comedy,3.9,6,105,2010-07-16,531826,0.305922
9277,The Sting,Comedy,7.9,622,129,1973-12-25,159616327,28.500913
9443,Chariots of Fire,Drama,6.8,207,123,1981-05-15,58972904,10.439971
16186,Diary of a Mad Black Woman,Comedy,6.4,71,116,2005-02-25,0,3.784535
7863,Shine,Drama,7.3,131,105,1996-01-21,0,10.396305
138697,Don Jon,Romance,5.9,1671,90,2013-07-26,0,33.296684
11901,High Plains Drifter,Western,7.4,278,105,1973-04-19,15700000,19.127239
1548,Ghost World,Comedy,7.1,426,111,2001-07-20,0,14.072941
11889,Iris,Drama,6.2,47,91,2001-12-14,0,2.714043
33155,Galaxina,Comedy,3.3,16,95,1980-06-06,4865000,2.141143
5528,The Chorus,Drama,7.5,526,96,2004-03-17,0,20.982455
321,Mambo Italiano,Comedy,5.6,28,92,2003-06-06,3031801,2.080741
4997,Wonderland,Crime,6.2,73,104,2003-10-23,2466444,7.79068
925,Do the Right Thing,Drama,7.6,292,120,1989-06-30,37295445,15.580335
27451,Harvard Man,Drama,4.8,15,99,2001-01-01,0,5.336243
73532,Le Havre,Drama,6.8,97,93,2011-05-17,0,10.787322
979,Irreversible,Drama,7.1,538,97,2002-05-22,792,32.476098
193722,R100,Comedy,5.4,31,100,2013-10-05,0,3.21392
7913,Rang De Basanti,Drama,7.2,97,157,2006-01-26,11502151,5.206967
253253,Animals,Drama,6.2,9,90,2014-05-15,0,1.5846
51995,Salvation Boulevard,Comedy,5.6,28,96,2011-07-15,0,3.653305
13173,The Ten,Comedy,4.9,57,96,2007-08-03,0,3.865122
22908,A Room for Romeo Brass,Drama,7.3,18,90,1999-08-23,0,1.391958
70670,Headhunters,Thriller,7.1,399,100,2011-08-04,15699707,20.821846
84204,Grabbers,Science Fiction,6,140,94,2012-08-10,0,9.451228
25248,Saint Ralph,Comedy,7.3,24,95,2004-09-11,0,1.688495
230266,Miss Julie,Drama,5.9,45,120,2014-09-07,5000000,5.033065
16633,Somewhere in Time,Science Fiction,7.2,102,103,1980-10-02,0,5.934016
63006,Dum Maaro Dum,Drama,5.4,7,130,2011-04-22,0,0.075817
91586,Insidious: Chapter 2,Horror,6.5,1211,106,2013-09-12,0,48.375848
215,Saw II,Horror,6.3,1251,92,2005-10-28,152925093,42.187986
333371,10 Cloverfield Lane,Thriller,6.8,2468,103,2016-03-10,108286421,53.698683
9012,Jackass: The Movie,Documentary,6.1,345,87,2002-10-21,64282312,14.752587
345911,Lights Out,Horror,6.3,1129,81,2016-07-21,44107032,48.170508
72571,Paranormal Activity 3,Horror,5.9,669,83,2011-10-19,205703818,29.15813
242512,Ouija,Horror,4.9,983,89,2014-10-24,103590271,56.30466
10072,A Nightmare on Elm Street 3: Dream Warriors,Horror,6.5,354,96,1987-02-27,44793222,17.304055
211954,Instructions Not Included,Comedy,7.5,205,115,2013-07-20,99067206,9.59729
82990,Paranormal Activity 4,Horror,5.2,563,95,2012-10-17,142817992,20.326337
29912,The Robe,Drama,6.4,42,135,1953-09-16,36000000,4.028875
11843,The Return of the Pink Panther,Comedy,6.7,137,113,1975-05-21,41833347,6.470766
11284,Freddy's Dead: The Final Nightmare,Horror,5.1,272,89,1991-09-05,34872033,16.856231
504,Monster,Crime,7,485,110,2003-11-16,60378584,19.683187
173,"20,000 Leagues Under the Sea",Adventure,6.8,157,127,1954-12-23,28200000,9.358197
227348,Paranormal Activity: The Marked Ones,Horror,5.2,449,84,2014-01-01,86362372,19.984477
1955,The Elephant Man,Drama,7.9,719,124,1980-10-02,26010864,30.271066
152532,Dallas Buyers Club,Drama,7.9,2886,117,2013-09-07,55198285,59.454473
243940,The Lazarus Effect,Thriller,5.1,505,83,2015-01-29,64110728,20.304235
77,Memento,Mystery,8.1,4028,113,2000-10-11,39723096,60.715151
157547,Oculus,Horror,6.3,1050,104,2013-09-08,44030246,35.871248
2295,Clerks II,Comedy,6.9,398,97,2006-05-25,26888376,18.077963
71,Billy Elliot,Drama,7.4,750,110,2000-05-18,110000000,20.428237
147773,The Way Way Back,Comedy,7.1,688,103,2013-06-06,23198652,32.14444
16096,House Party 2,Comedy,4.7,21,94,1991-10-23,0,3.673566
24266,The Man from Snowy River,Family,6.8,37,104,1982-03-02,20659423,3.656491
16508,Doug's 1st Movie,Animation,5.4,22,77,1999-03-26,0,1.88484
2895,The Apostle,Drama,6.1,38,134,1997-10-09,0,4.227807
15660,Mommie Dearest,Drama,6.5,54,129,1981-09-18,0,3.102862
59968,Our Idiot Brother,Comedy,5.9,365,90,2011-08-26,17273593,15.688439
323677,Race,Action,7.1,478,134,2016-02-19,24804129,22.9951
19848,The Players Club,Drama,6.4,14,104,1998-04-08,0,5.769822
256274,"As Above, So Below",Horror,6.1,766,93,2014-08-14,40100000,26.510558
235271,Addicted,Drama,5.4,63,105,2014-10-10,0,7.544515
45153,Eve's Bayou,Drama,6.1,27,109,1997-09-07,0,1.126941
284293,Still Alice,Drama,7.5,1104,99,2014-12-05,43884652,35.307577
24973,The Egyptian,History,6,11,139,1954-08-25,15000000,4.079111
21610,Nighthawks,Action,6.4,86,99,1981-03-17,19905359,7.058868
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,4.8,191,100,1989-07-28,14000000,12.904615
8346,My Big Fat Greek Wedding,Comedy,6.2,671,95,2002-02-22,368744044,18.115566
122081,Spring Breakers,Drama,5,1551,94,2013-01-24,31724284,62.554173
10987,Halloween: The Curse of Michael Myers,Horror,5,170,88,1995-09-29,15116634,9.483717
1391,Y Tu Mamá También,Drama,7.3,315,106,2001-06-08,33616692,16.890285
747,Shaun of the Dead,Horror,7.5,2420,99,2004-04-09,30039392,49.12486
14745,The Haunting of Molly Hartley,Drama,4.3,48,82,2008-10-31,0,8.309894
26748,Lone Star,Drama,6.9,77,135,1996-06-21,13269963,5.960149
11357,Halloween 4: The Return of Michael Myers,Horror,5.9,209,88,1988-10-21,17768757,9.302349
24913,April Fool's Day,Horror,5.8,73,89,1986-03-27,0,8.190888
13776,Diner,Comedy,6.9,83,110,1982-04-02,0,5.87193
14854,Lone Wolf McQuade,Action,5.5,67,107,1983-04-14,12232628,8.452666
50357,Apollo 18,Horror,5,356,86,2011-07-20,25562924,17.028252
13090,Sunshine Cleaning,Comedy,6.5,255,102,2008-01-18,16174377,19.336367
192141,No Escape,Action,6.7,777,103,2015-08-26,54418872,38.006982
16441,The Beastmaster,Action,6,97,118,1982-08-20,14056528,6.377523
29996,Solomon and Sheba,Drama,5.4,8,139,1959-12-25,12200000,0.835617
351819,Fifty Shades of Black,Romance,4.3,331,92,2016-01-28,21164799,14.947588
14834,Not Easily Broken,Drama,6.3,9,99,2009-01-09,0,5.1299
22649,A Farewell to Arms,Drama,6.2,28,89,1932-12-08,25,1.199451
378200,The Perfect Match,Comedy,5.2,42,96,2016-03-11,0,3.810827
20455,Digimon: The Movie,Fantasy,6.2,72,82,2000-03-17,0,3.7387
13193,Saved!,Comedy,6.3,147,92,2004-01-21,0,9.85123
11042,The Barbarian Invasions,Comedy,6.7,77,99,2003-05-21,3432342,3.03091
10786,Robin and Marian,Action,6.6,50,106,1976-03-11,0,3.199904
12484,The Forsaken,Action,4.9,47,90,2001-04-27,0,2.739307
17339,Force 10 from Navarone,Action,6.4,91,118,1978-11-01,7230000,5.348446
11959,UHF,Comedy,6.7,89,97,1989-07-21,0,4.070044
9900,Grandma's Boy,Comedy,6.6,220,94,2006-01-06,6538177,9.974681
14662,Slums of Beverly Hills,Comedy,6.5,44,91,1998-08-14,0,6.308298
335,Once Upon a Time in the West,Western,8.1,1128,175,1968-12-21,5321508,49.333137
15745,Made,Action,6.3,55,94,2001-07-13,5476060,4.149628
17431,Moon,Science Fiction,7.6,1794,97,2009-06-12,9760104,46.114184
21014,Keeping Up with the Steins,Comedy,5.2,18,90,2006-05-12,0,3.562563
78394,Sea Rex 3D: Journey to a Prehistoric World,Documentary,5.9,11,41,2010-05-14,4074023,4.498368
10217,The Sweet Hereafter,Drama,6.8,103,112,1997-05-14,3263585,7.673124
46332,Of Gods and Men,Drama,6.5,91,120,2010-05-18,41424067,4.992475
13996,Bottle Shock,Comedy,6.6,60,110,2008-08-06,4040588,6.174435
3028,Jekyll and Hyde ... Together Again,Comedy,4.6,5,87,1982-11-10,0,0.805312
1024,Heavenly Creatures,Drama,7,294,99,1994-09-02,3049135,8.753409
343795,90 Minutes in Heaven,Drama,5.4,40,121,2015-09-11,4842699,3.943706
45658,Everything Must Go,Comedy,6,208,97,2010-10-15,2614773,9.169411
16148,Zero Effect,Comedy,6,55,116,1998-01-30,1980338,2.732031
4553,The Machinist,Thriller,7.3,1247,101,2004-02-09,8203235,35.252056
36351,Light Sleeper,Drama,5.7,15,103,1992-08-21,0,6.063868
245916,Kill the Messenger,Thriller,6.6,355,112,2014-10-09,2450846,21.343093
27585,Rabbit Hole,Drama,6.9,165,91,2010-12-16,5129058,10.095184
1415,Party Monster,Comedy,5.9,58,98,2003-09-05,742898,4.129165
313922,Green Room,Horror,6.7,683,95,2016-04-15,3220371,30.001024
14474,The Oh in Ohio,Comedy,5.8,27,88,2006-03-30,0,6.759235
199933,Atlas Shrugged Part III: Who is John Galt?,Drama,3.9,15,99,2014-09-12,846704,1.731035
13685,Bottle Rocket,Comedy,6.8,281,91,1996-02-21,560069,11.700578
8744,Albino Alligator,Crime,5.6,45,97,1996-09-09,0,2.388683
38428,"Gandhi, My Father",Drama,6,2,136,2007-08-03,0,0.080704
8847,Standard Operating Procedure,Documentary,6.6,14,117,2008-02-12,0,0.888986
39269,Out of the Blue,Drama,6.5,17,94,1980-05-01,0,0.679351
46838,Tucker and Dale vs Evil,Comedy,7.3,847,89,2010-01-22,5476793,19.940245
51384,"Lovely, Still",Drama,6.2,13,92,2008-01-01,0,1.286991
56930,Tycoon,Action,6.6,4,128,1947-12-27,0,0.042442
41730,Desert Blue,Comedy,5.5,9,90,1999-06-06,0,1.116206
18442,Decoys,Horror,4.7,33,95,2004-02-27,0,3.05434
298312,The Visit,Horror,6,1360,94,2015-09-10,98450062,38.94708
11600,Redacted,Drama,6.2,37,90,2007-01-01,782102,3.792015
71547,Fascination,Romance,3.8,4,95,2004-10-13,0,0.219799
57876,Area 51,Horror,4.2,151,91,2015-05-15,0,7.794
77495,Sleep Tight,Thriller,7,202,107,2011-10-14,0,9.136965
13849,The Cottage,Horror,6.3,80,92,2008-02-07,0,8.39685
14849,Dead Like Me: Life After Death,Drama,5.8,65,87,2009-02-17,0,7.864905
12486,Farce of the Penguins,Comedy,3.2,13,80,2006-12-01,0,1.963219
19615,Flying By,Drama,7,2,95,2009-01-01,0,1.546169
244403,Rudderless,Music,7.4,105,105,2014-10-17,0,10.619574
292481,Henry & Me,Family,3,3,67,2014-08-18,0,0.999655
340816,Christmas Eve,Romance,6.1,24,95,2015-12-04,0,1.985243
78814,We Have Your Husband,TV Movie,5,3,89,2011-11-12,0,0.102003
297596,Dying of the Light,Thriller,4.5,118,94,2014-12-04,0,10.48009
299552,Born Of War,Action,4.1,7,109,2013-12-05,0,1.136568
11935,Capricorn One,Drama,6.4,131,123,1977-12-10,0,11.095219
113406,Should've Been Romeo,Comedy,0,0,0,2012-04-28,0,0.40703
447027,Running Forever,Family,0,0,88,2015-10-27,0,0.028756
290825,Yoga Hosers,Comedy,4.7,102,88,2016-07-08,0,8.618793
361159,Navy Seals vs. Zombies,Horror,3.5,36,97,2015-10-08,0,2.394613
12555,I Served the King of England,Comedy,7,22,120,2006-12-19,0,2.387463
31175,Soul Kitchen,Drama,7.1,116,99,2009-09-09,17872796,5.461487
12498,Sling Blade,Drama,7.4,231,135,1996-08-30,24475416,14.805264
77949,The Awakening,Horror,6.3,458,107,2011-08-17,209696,25.30216
1690,Hostel,Horror,5.7,887,94,2005-01-06,80578934,38.83192
8435,A Cock and Bull Story,Comedy,6.2,43,94,2005-07-17,0,3.500741
64720,Take Shelter,Thriller,7.1,471,120,2011-11-25,3099314,19.807295
49365,Lady in White,Horror,6.3,25,112,1988-04-22,0,1.435742
11404,Driving Lessons,Drama,6.3,47,98,2006-04-30,0,7.667888
300706,Let's Kill Ward's Wife,Comedy,5.5,76,81,2014-12-23,0,8.496364
16337,The Texas Chainsaw Massacre 2,Horror,5.9,139,101,1986-08-22,8025872,9.617777
11577,Pat Garrett & Billy the Kid,Western,7.2,65,106,1973-05-23,11000000,4.495256
77987,Only God Forgives,Drama,5.6,862,90,2013-05-30,10337387,35.754865
40185,Camping Sauvage,Drama,4.8,4,80,2005-10-13,0,0.20323
68202,Without Men,Comedy,4.6,8,83,2011-06-29,0,0.28076
8981,Dear Frankie,Drama,7,46,105,2004-05-18,0,3.11319
10914,All Hat,Action,1,1,89,2007-09-11,0,0.137535
50848,The Names of Love,Drama,7.3,93,100,2010-11-24,0,6.368933
166624,Treading Water,Drama,5.6,6,92,2013-09-13,0,0.217538
10822,Savage Grace,Drama,5.7,60,97,2007-05-18,0,3.531877
10844,Out of the Blue,Drama,5.9,18,103,2006-10-12,0,0.706355
9336,Police Academy,Comedy,6.5,602,96,1984-03-22,146198896,15.002502
5689,The Blue Lagoon,Romance,5.8,408,104,1980-07-05,58853106,22.585384
712,Four Weddings and a Funeral,Comedy,6.6,632,117,1994-03-09,254700832,29.834065
13342,Fast Times at Ridgemont High,Comedy,7,322,90,1982-08-13,27092880,20.403344
10339,Moby Dick,Adventure,6.9,89,116,1956-06-27,10400000,5.224593
1429,25th Hour,Crime,7.2,629,135,2002-12-16,13060843,30.196039
9303,Bound,Crime,6.9,198,108,1996-09-13,7011317,15.359952
641,Requiem for a Dream,Crime,7.9,2443,102,2000-10-27,7390108,11.573034
27686,State Fair,Music,6.2,19,96,1945-08-29,0,1.847822
65749,Tango,Drama,6.8,6,115,1998-02-12,0,0.425551
6106,Salvador,Drama,7,71,123,1986-04-23,0,3.819796
252680,Moms' Night Out,Comedy,5.5,121,98,2014-03-25,10429707,10.274542
141,Donnie Darko,Fantasy,7.7,3452,113,2001-01-18,1270522,61.210016
66607,Saving Private Perez,Action,6.1,18,105,2011-03-18,0,0.177356
17139,Character,Drama,7.7,25,122,1997-04-17,0,0.011697
12079,Spun,Comedy,6.6,132,101,2002-06-01,0,6.249262
39800,Life During Wartime,Comedy,6.3,30,97,2009-10-10,744816,3.108881
4550,Sympathy for Lady Vengeance,Drama,7.4,356,115,2005-07-29,23803308,17.074843
62116,Mozart's Sister,Drama,6.2,13,120,2010-06-09,0,0.774442
9991,Mean Machine,Comedy,6,157,99,2001-12-26,0,8.816995
13807,Exiled,Action,7,46,110,2006-09-06,0,8.48639
68818,Blackthorn,Adventure,6.6,73,98,2011-08-31,623528,5.223096
12093,Lilya 4-ever,Crime,7.7,139,109,2002-08-23,0,7.759215
36419,After.Life,Drama,5.4,251,104,2010-04-09,3606395,14.570359
281730,Fugly,Comedy,5.3,2,134,2014-06-13,0,0.371337
510,One Flew Over the Cuckoo's Nest,Drama,8.2,2919,133,1975-11-18,108981275,127.525581
362105,R.L. Stine's Monsterville: The Cabinet of Souls,Comedy,6.9,35,85,2015-09-29,0,3.898737
10970,Silent Movie,Comedy,6.7,78,86,1976-06-17,0,7.315935
375290,Airlift,Thriller,7.3,57,126,2016-01-22,32000000,2.551559
17663,Anne of Green Gables,Drama,8.2,68,199,1985-12-01,0,8.772574
270938,Falcon Rising,Adventure,5.5,71,103,2014-09-05,0,6.988357
116613,The Sweeney,Action,5.7,109,112,2012-09-11,6294161,6.938854
11826,Sexy Beast,Crime,7,217,89,2000-09-13,0,11.21273
29920,Easy Money,Drama,6.5,63,124,2010-01-15,0,7.217328
1088,Whale Rider,Drama,7.1,111,101,2003-01-30,41400000,12.439495
26379,Paa,Drama,6.6,19,133,2009-12-04,0,2.126139
34069,Cargo,Thriller,5.9,140,120,2009-09-24,0,10.142218
10947,High School Musical,Comedy,6.1,1000,98,2006-01-20,0,16.536374
47452,Love and Death on Long Island,Drama,6.9,11,93,1997-01-01,0,0.933891
3040,Night Watch,Fantasy,6.3,210,114,2004-06-27,32000000,12.540624
11386,The Crying Game,Romance,6.9,176,112,1992-09-02,62548947,8.839651
10246,Porky's,Comedy,6.1,183,94,1981-11-13,125728258,12.891276
29426,Survival of the Dead,Horror,4.6,116,90,2010-05-06,0,10.789912
10331,Night of the Living Dead,Horror,7.5,580,96,1968-10-01,30000000,25.666029
153,Lost in Translation,Drama,7.3,1895,102,2003-08-31,119723856,45.66662
703,Annie Hall,Comedy,7.8,1010,93,1977-04-19,38251425,35.892034
27191,The Greatest Show on Earth,Action,6.6,50,152,1952-01-10,36000000,8.988455
1365,Monster's Ball,Drama,6.5,250,111,2001-11-11,44909486,14.042041
287424,Maggie,Horror,5.2,593,95,2015-05-08,187112,40.016306
451,Leaving Las Vegas,Drama,7.1,360,112,1995-10-27,49800000,22.030517
165864,Hansel and Gretel Get Baked,Horror,4.8,67,86,2013-02-19,0,2.503612
987,The Front Page,Romance,6.9,68,105,1974-12-01,0,4.117968
241251,The Boy Next Door,Thriller,4.1,1022,91,2015-01-23,52425855,24.161735
40494,Trapeze,Drama,6.4,22,105,1956-05-30,14400000,1.379354
39781,The Kids Are All Right,Comedy,6.5,506,106,2010-07-09,34705850,15.338211
8337,They Live,Action,7.1,550,94,1988-11-23,13008928,29.852608
5925,The Great Escape,Adventure,7.8,717,172,1963-06-20,11744471,35.061467
8357,What the #$*! Do We (K)now!?,Documentary,5.8,34,109,2004-04-23,10000000,7.288352
146203,The Last Exorcism Part II,Horror,4.4,203,88,2013-02-28,15179302,10.605752
85350,Boyhood,Drama,7.5,1971,164,2014-06-05,44349000,43.40352
512,Scoop,Comedy,6.4,420,96,2006-07-27,31584901,17.229537
13408,The Wash,Action,5.3,26,93,2001-11-16,10229331,2.453459
47816,3 Strikes,Action,5.9,15,82,2000-03-01,9000000,1.433692
10744,The Cooler,Drama,6.7,89,101,2003-01-17,0,9.976428
11536,The Misfits,Drama,6.8,72,124,1961-01-01,8200000,2.930058
9782,The Night Listener,Drama,5.5,57,91,2006-02-12,0,7.173059
18713,The Jerky Boys,Comedy,4.8,10,82,1995-02-03,0,1.735462
